sid,term_id,year_start,semester,term_order,club_event_count,club_active_flag,lib_visit_count,lib_unique_gate,door_event_count,door_unique_ctrl
pjxyqxbk346,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqxbk349,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqxbk350,2020-2021-T2,2020,2,20202,2,0,56.0,4.0,0.0,
pjxyqxbk354,2020-2021-T2,2020,2,20202,6,1,77.0,5.0,0.0,
pjxyqxbk358,2020-2021-T2,2020,2,20202,26,1,0.0,,0.0,
pjxyqxbk368,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqxbk369,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqxbk370,2020-2021-T2,2020,2,20202,10,1,30.0,5.0,0.0,
pjxyqxbk375,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqxbk378,2020-2021-T2,2020,2,20202,4,1,32.0,6.0,0.0,
pjxyqxbk382,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqxbk391,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqxbk398,2020-2021-T2,2020,2,20202,12,1,10.0,2.0,0.0,
pjxyqxbk399,2020-2021-T2,2020,2,20202,2,0,11.0,5.0,0.0,
pjxyqxbk402,2020-2021-T2,2020,2,20202,18,1,0.0,,0.0,
pjxyqxbk411,2020-2021-T2,2020,2,20202,12,1,0.0,,0.0,
pjxyqxbk414,2020-2021-T2,2020,2,20202,8,1,3.0,2.0,0.0,
pjxyqxbk415,2020-2021-T2,2020,2,20202,4,1,98.0,6.0,0.0,
pjxyqxbk419,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqxbk429,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqxbk434,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqxbk437,2020-2021-T2,2020,2,20202,6,1,0.0,,0.0,
pjxyqxbk444,2020-2021-T2,2020,2,20202,4,1,62.0,6.0,0.0,
pjxyqxbk445,2020-2021-T2,2020,2,20202,8,1,71.0,5.0,0.0,
pjxyqxbk446,2020-2021-T2,2020,2,20202,12,1,0.0,,0.0,
pjxyqxbk448,2020-2021-T2,2020,2,20202,8,1,0.0,,0.0,
pjxyqxbk457,2020-2021-T2,2020,2,20202,8,1,0.0,,0.0,
pjxyqxbk460,2020-2021-T2,2020,2,20202,12,1,0.0,,0.0,
pjxyqxbk468,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqxbk469,2020-2021-T2,2020,2,20202,12,1,0.0,,0.0,
pjxyqxbk470,2020-2021-T2,2020,2,20202,26,1,0.0,,0.0,
pjxyqxbk472,2020-2021-T2,2020,2,20202,8,1,0.0,,0.0,
pjxyqxbk474,2020-2021-T2,2020,2,20202,18,1,0.0,,0.0,
pjxyqxbk477,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqxbk481,2020-2021-T2,2020,2,20202,6,1,0.0,,0.0,
pjxyqxbk484,2020-2021-T2,2020,2,20202,6,1,0.0,,0.0,
pjxyqxbk486,2020-2021-T2,2020,2,20202,4,1,146.0,6.0,0.0,
pjxyqxbk489,2020-2021-T2,2020,2,20202,12,1,0.0,,0.0,
pjxyqxbk495,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqxbk497,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqxbk501,2020-2021-T2,2020,2,20202,8,1,0.0,,0.0,
pjxyqxbk503,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqxbk505,2020-2021-T2,2020,2,20202,10,1,152.0,7.0,0.0,
pjxyqxbk506,2020-2021-T2,2020,2,20202,8,1,0.0,,0.0,
pjxyqxbk513,2020-2021-T2,2020,2,20202,8,1,0.0,,1.0,1.0
pjxyqxbk516,2020-2021-T2,2020,2,20202,20,1,0.0,,0.0,
pjxyqxbk520,2020-2021-T2,2020,2,20202,20,1,22.0,3.0,0.0,
pjxyqxbk521,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqxbk524,2020-2021-T2,2020,2,20202,6,1,86.0,6.0,0.0,
pjxyqxbk525,2020-2021-T2,2020,2,20202,6,1,0.0,,0.0,
pjxyqxbk527,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqxbk528,2020-2021-T2,2020,2,20202,6,1,0.0,,0.0,
pjxyqxbk530,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqxbk534,2020-2021-T2,2020,2,20202,6,1,93.0,6.0,0.0,
pjxyqxbk535,2020-2021-T2,2020,2,20202,6,1,0.0,,0.0,
pjxyqxbk537,2020-2021-T2,2020,2,20202,18,1,0.0,,0.0,
pjxyqxbk539,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqxbk543,2020-2021-T2,2020,2,20202,6,1,0.0,,0.0,
pjxyqxbk546,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqxbk547,2020-2021-T2,2020,2,20202,2,0,1.0,1.0,0.0,
pjxyqxbk549,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqxbk551,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqxbk555,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqxbk556,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqxbk562,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqxbk573,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqxbk578,2020-2021-T2,2020,2,20202,8,1,162.0,7.0,0.0,
pjxyqxbk581,2020-2021-T2,2020,2,20202,76,1,0.0,,0.0,
pjxyqxbk582,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqxbk583,2020-2021-T2,2020,2,20202,10,1,18.0,2.0,0.0,
pjxyqxbk590,2020-2021-T2,2020,2,20202,24,1,0.0,,0.0,
pjxyqxbk594,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqxbk595,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqxbk598,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqxbk601,2020-2021-T2,2020,2,20202,8,1,0.0,,0.0,
pjxyqxbk604,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqxbk606,2020-2021-T2,2020,2,20202,2,0,48.0,6.0,0.0,
pjxyqxbk609,2020-2021-T2,2020,2,20202,22,1,0.0,,0.0,
pjxyqxbk610,2020-2021-T2,2020,2,20202,6,1,0.0,,0.0,
pjxyqxbk614,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqxbk621,2020-2021-T2,2020,2,20202,4,1,27.0,5.0,0.0,
pjxyqxbk626,2020-2021-T2,2020,2,20202,8,1,7.0,3.0,0.0,
pjxyqxbk627,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqxbk629,2020-2021-T2,2020,2,20202,26,1,140.0,5.0,0.0,
pjxyqxbk630,2020-2021-T2,2020,2,20202,8,1,196.0,5.0,0.0,
pjxyqxbk631,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqxbk632,2020-2021-T2,2020,2,20202,6,1,0.0,,0.0,
pjxyqxbk633,2020-2021-T2,2020,2,20202,8,1,0.0,,0.0,
pjxyqxbk634,2020-2021-T2,2020,2,20202,20,1,81.0,3.0,0.0,
pjxyqxbk637,2020-2021-T2,2020,2,20202,6,1,0.0,,0.0,
pjxyqxbk640,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqxbk642,2020-2021-T2,2020,2,20202,12,1,0.0,,0.0,
pjxyqxbk644,2020-2021-T2,2020,2,20202,8,1,48.0,4.0,0.0,
pjxyqxbk647,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqxbk649,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqxbk655,2020-2021-T2,2020,2,20202,10,1,67.0,5.0,0.0,
pjxyqxbk661,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqxbk662,2020-2021-T2,2020,2,20202,12,1,14.0,2.0,0.0,
pjxyqxbk663,2020-2021-T2,2020,2,20202,10,1,0.0,,0.0,
pjxyqxbk665,2020-2021-T2,2020,2,20202,32,1,0.0,,0.0,
pjxyqxbk674,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqxbk676,2020-2021-T2,2020,2,20202,24,1,0.0,,0.0,
pjxyqxbk679,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqxbk680,2020-2021-T2,2020,2,20202,18,1,0.0,,0.0,
pjxyqxbk681,2020-2021-T2,2020,2,20202,12,1,0.0,,0.0,
pjxyqxbk683,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqxbk697,2020-2021-T2,2020,2,20202,6,1,0.0,,0.0,
pjxyqxbk700,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqxbk705,2020-2021-T2,2020,2,20202,6,1,0.0,,0.0,
pjxyqxbk715,2020-2021-T2,2020,2,20202,6,1,0.0,,0.0,
pjxyqxbk717,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqxbk720,2020-2021-T2,2020,2,20202,46,1,0.0,,0.0,
pjxyqxbk731,2020-2021-T2,2020,2,20202,6,1,0.0,,0.0,
pjxyqxbk737,2020-2021-T2,2020,2,20202,6,1,0.0,,0.0,
pjxyqxbk742,2020-2021-T2,2020,2,20202,4,1,44.0,4.0,0.0,
pjxyqxbk743,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqxbk751,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqxbk757,2020-2021-T2,2020,2,20202,6,1,0.0,,1.0,1.0
pjxyqxbk760,2020-2021-T2,2020,2,20202,6,1,60.0,2.0,0.0,
pjxyqxbk765,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqxbk775,2020-2021-T2,2020,2,20202,6,1,0.0,,0.0,
pjxyqxbk777,2020-2021-T2,2020,2,20202,8,1,14.0,4.0,0.0,
pjxyqxbk778,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqxbk780,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqxbk782,2020-2021-T2,2020,2,20202,6,1,0.0,,0.0,
pjxyqxbk783,2020-2021-T2,2020,2,20202,4,1,4.0,1.0,0.0,
pjxyqxbk789,2020-2021-T2,2020,2,20202,6,1,0.0,,0.0,
pjxyqxbk791,2020-2021-T2,2020,2,20202,10,1,27.0,3.0,0.0,
pjxyqxbk792,2020-2021-T2,2020,2,20202,12,1,0.0,,0.0,
pjxyqxbk794,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqxbk795,2020-2021-T2,2020,2,20202,6,1,0.0,,0.0,
pjxyqxbk797,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqxbk798,2020-2021-T2,2020,2,20202,4,1,81.0,5.0,0.0,
pjxyqxbk799,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqxbk803,2020-2021-T2,2020,2,20202,22,1,0.0,,0.0,
pjxyqxbk804,2020-2021-T2,2020,2,20202,10,1,0.0,,0.0,
pjxyqxbk807,2020-2021-T2,2020,2,20202,20,1,0.0,,0.0,
pjxyqxbk810,2020-2021-T2,2020,2,20202,22,1,0.0,,0.0,
pjxyqxbk811,2020-2021-T2,2020,2,20202,6,1,0.0,,0.0,
pjxyqxbk816,2020-2021-T2,2020,2,20202,32,1,7.0,2.0,0.0,
pjxyqxbk820,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqxbk822,2020-2021-T2,2020,2,20202,8,1,0.0,,0.0,
pjxyqxbk825,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqxbk826,2020-2021-T2,2020,2,20202,6,1,0.0,,0.0,
pjxyqxbk827,2020-2021-T2,2020,2,20202,16,1,0.0,,0.0,
pjxyqxbk828,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqxbk836,2020-2021-T2,2020,2,20202,30,1,0.0,,0.0,
pjxyqxbk840,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqxbk841,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqxbk843,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqxbk846,2020-2021-T2,2020,2,20202,14,1,0.0,,0.0,
pjxyqxbk852,2020-2021-T2,2020,2,20202,14,1,0.0,,0.0,
pjxyqxbk853,2020-2021-T2,2020,2,20202,4,1,0.0,,2.0,1.0
pjxyqxbk855,2020-2021-T2,2020,2,20202,6,1,0.0,,0.0,
pjxyqxbk861,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqxbk863,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqxbk865,2020-2021-T2,2020,2,20202,8,1,36.0,5.0,0.0,
pjxyqxbk867,2020-2021-T2,2020,2,20202,8,1,0.0,,0.0,
pjxyqxbk872,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqxbk878,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqxbk880,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqxbk882,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqxbk885,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqxbk889,2020-2021-T2,2020,2,20202,14,1,0.0,,0.0,
pjxyqxbk894,2020-2021-T2,2020,2,20202,2,0,6.0,1.0,0.0,
pjxyqxbk895,2020-2021-T2,2020,2,20202,6,1,0.0,,0.0,
pjxyqxbk899,2020-2021-T2,2020,2,20202,6,1,0.0,,0.0,
pjxyqxbk902,2020-2021-T2,2020,2,20202,6,1,0.0,,0.0,
pjxyqxbk903,2020-2021-T2,2020,2,20202,8,1,0.0,,0.0,
pjxyqxbk905,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqxbk907,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqxbk908,2020-2021-T2,2020,2,20202,8,1,0.0,,0.0,
pjxyqxbk909,2020-2021-T2,2020,2,20202,14,1,0.0,,0.0,
pjxyqxbk910,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqxbk911,2020-2021-T2,2020,2,20202,36,1,196.0,7.0,0.0,
pjxyqxbk915,2020-2021-T2,2020,2,20202,6,1,1.0,1.0,0.0,
pjxyqxbk916,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqxbk918,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqxbk923,2020-2021-T2,2020,2,20202,18,1,81.0,5.0,0.0,
pjxyqxbk926,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqxbk927,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqxbk929,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqxbk934,2020-2021-T2,2020,2,20202,8,1,0.0,,0.0,
pjxyqxbk935,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqxbk936,2020-2021-T2,2020,2,20202,4,1,95.0,5.0,0.0,
pjxyqxbk937,2020-2021-T2,2020,2,20202,6,1,0.0,,0.0,
pjxyqxbk939,2020-2021-T2,2020,2,20202,10,1,0.0,,0.0,
pjxyqxbk941,2020-2021-T2,2020,2,20202,6,1,0.0,,1.0,1.0
pjxyqxbk943,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqxbk947,2020-2021-T2,2020,2,20202,14,1,0.0,,0.0,
pjxyqxbk950,2020-2021-T2,2020,2,20202,2,0,30.0,3.0,0.0,
pjxyqxbk953,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqxbk954,2020-2021-T2,2020,2,20202,8,1,0.0,,0.0,
pjxyqxbk957,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqxbk958,2020-2021-T2,2020,2,20202,12,1,0.0,,0.0,
pjxyqxbk961,2020-2021-T2,2020,2,20202,6,1,0.0,,0.0,
pjxyqxbk962,2020-2021-T2,2020,2,20202,24,1,0.0,,0.0,
pjxyqxbk965,2020-2021-T2,2020,2,20202,6,1,113.0,6.0,0.0,
pjxyqxbk969,2020-2021-T2,2020,2,20202,14,1,0.0,,0.0,
pjxyqxbk971,2020-2021-T2,2020,2,20202,4,1,39.0,5.0,0.0,
pjxyqxbk974,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqxbk980,2020-2021-T2,2020,2,20202,8,1,58.0,5.0,0.0,
pjxyqxbk987,2020-2021-T2,2020,2,20202,8,1,0.0,,0.0,
pjxyqxbk991,2020-2021-T2,2020,2,20202,18,1,0.0,,0.0,
pjxyqxbk995,2020-2021-T2,2020,2,20202,22,1,0.0,,0.0,
pjxyqxbk997,2020-2021-T2,2020,2,20202,6,1,0.0,,0.0,
pjxyqxbl678,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqxbl684,2020-2021-T2,2020,2,20202,2,0,6.0,3.0,0.0,
pjxyqxbl687,2020-2021-T2,2020,2,20202,8,1,0.0,,0.0,
pjxyqxbl699,2020-2021-T2,2020,2,20202,6,1,0.0,,0.0,
pjxyqxbl701,2020-2021-T2,2020,2,20202,14,1,0.0,,0.0,
pjxyqxbl703,2020-2021-T2,2020,2,20202,30,1,0.0,,0.0,
pjxyqxbl704,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqxbl708,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqxbl709,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqxbl710,2020-2021-T2,2020,2,20202,6,1,0.0,,0.0,
pjxyqxbl712,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqxbl714,2020-2021-T2,2020,2,20202,6,1,0.0,,0.0,
pjxyqxbl717,2020-2021-T2,2020,2,20202,8,1,0.0,,0.0,
pjxyqxbl723,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqxbl730,2020-2021-T2,2020,2,20202,14,1,0.0,,0.0,
pjxyqxbl735,2020-2021-T2,2020,2,20202,20,1,0.0,,0.0,
pjxyqxbl736,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqxbl737,2020-2021-T2,2020,2,20202,8,1,18.0,5.0,0.0,
pjxyqxbl738,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqxbl739,2020-2021-T2,2020,2,20202,6,1,0.0,,0.0,
pjxyqxbl742,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqxbl743,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqxbl745,2020-2021-T2,2020,2,20202,2,0,2.0,1.0,0.0,
pjxyqxbl747,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqxbl750,2020-2021-T2,2020,2,20202,28,1,15.0,3.0,0.0,
pjxyqxbl751,2020-2021-T2,2020,2,20202,8,1,0.0,,0.0,
pjxyqxbl752,2020-2021-T2,2020,2,20202,24,1,0.0,,0.0,
pjxyqxbl753,2020-2021-T2,2020,2,20202,40,1,0.0,,0.0,
pjxyqxbl758,2020-2021-T2,2020,2,20202,8,1,0.0,,0.0,
pjxyqxbl759,2020-2021-T2,2020,2,20202,16,1,0.0,,0.0,
pjxyqxbl763,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqxbl765,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqxbl766,2020-2021-T2,2020,2,20202,28,1,0.0,,0.0,
pjxyqxbl774,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqxbl779,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqxbl780,2020-2021-T2,2020,2,20202,8,1,0.0,,0.0,
pjxyqxbl781,2020-2021-T2,2020,2,20202,10,1,0.0,,1.0,1.0
pjxyqxbl789,2020-2021-T2,2020,2,20202,6,1,0.0,,0.0,
pjxyqxbl793,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqxbl794,2020-2021-T2,2020,2,20202,10,1,0.0,,0.0,
pjxyqxbl796,2020-2021-T2,2020,2,20202,4,1,21.0,6.0,0.0,
pjxyqxbl797,2020-2021-T2,2020,2,20202,14,1,26.0,5.0,0.0,
pjxyqxbl804,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqxbl806,2020-2021-T2,2020,2,20202,16,1,0.0,,0.0,
pjxyqxbl808,2020-2021-T2,2020,2,20202,22,1,18.0,5.0,0.0,
pjxyqxbl812,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqxbl815,2020-2021-T2,2020,2,20202,2,0,117.0,7.0,0.0,
pjxyqxbl817,2020-2021-T2,2020,2,20202,6,1,1.0,1.0,0.0,
pjxyqxbl826,2020-2021-T2,2020,2,20202,10,1,0.0,,0.0,
pjxyqxbl827,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqxbl828,2020-2021-T2,2020,2,20202,6,1,127.0,6.0,0.0,
pjxyqxbl830,2020-2021-T2,2020,2,20202,18,1,7.0,2.0,0.0,
pjxyqxbl836,2020-2021-T2,2020,2,20202,16,1,0.0,,0.0,
pjxyqxbl837,2020-2021-T2,2020,2,20202,4,1,5.0,2.0,0.0,
pjxyqxbl839,2020-2021-T2,2020,2,20202,6,1,32.0,4.0,0.0,
pjxyqxbl847,2020-2021-T2,2020,2,20202,2,0,119.0,6.0,0.0,
pjxyqxbl854,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqxbl857,2020-2021-T2,2020,2,20202,6,1,0.0,,0.0,
pjxyqxbl858,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqxbl866,2020-2021-T2,2020,2,20202,18,1,101.0,7.0,0.0,
pjxyqxbl867,2020-2021-T2,2020,2,20202,22,1,0.0,,0.0,
pjxyqxbl874,2020-2021-T2,2020,2,20202,8,1,0.0,,0.0,
pjxyqxbl886,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqxbl891,2020-2021-T2,2020,2,20202,12,1,0.0,,0.0,
pjxyqxbl893,2020-2021-T2,2020,2,20202,10,1,0.0,,0.0,
pjxyqxbl900,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqxbl904,2020-2021-T2,2020,2,20202,10,1,0.0,,0.0,
pjxyqxbl905,2020-2021-T2,2020,2,20202,10,1,0.0,,0.0,
pjxyqxbl906,2020-2021-T2,2020,2,20202,10,1,10.0,3.0,0.0,
pjxyqxbl907,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqxbl910,2020-2021-T2,2020,2,20202,2,0,6.0,4.0,0.0,
pjxyqxbl911,2020-2021-T2,2020,2,20202,18,1,0.0,,0.0,
pjxyqxbl912,2020-2021-T2,2020,2,20202,6,1,0.0,,0.0,
pjxyqxbl916,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqxbl918,2020-2021-T2,2020,2,20202,18,1,0.0,,0.0,
pjxyqxbl919,2020-2021-T2,2020,2,20202,10,1,0.0,,0.0,
pjxyqxbl921,2020-2021-T2,2020,2,20202,6,1,0.0,,0.0,
pjxyqxbl925,2020-2021-T2,2020,2,20202,6,1,0.0,,0.0,
pjxyqxbl929,2020-2021-T2,2020,2,20202,4,1,11.0,2.0,0.0,
pjxyqxbl930,2020-2021-T2,2020,2,20202,6,1,0.0,,0.0,
pjxyqxbl934,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqxbl937,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqxbl946,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqxbl950,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqxbl952,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqxbl953,2020-2021-T2,2020,2,20202,8,1,0.0,,0.0,
pjxyqxbl954,2020-2021-T2,2020,2,20202,12,1,0.0,,0.0,
pjxyqxbl955,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqxbl957,2020-2021-T2,2020,2,20202,12,1,0.0,,0.0,
pjxyqxbl962,2020-2021-T2,2020,2,20202,2,0,0.0,,1.0,1.0
pjxyqxbl963,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqxbl964,2020-2021-T2,2020,2,20202,10,1,0.0,,0.0,
pjxyqxbl965,2020-2021-T2,2020,2,20202,8,1,22.0,4.0,0.0,
pjxyqxbl966,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqxbl969,2020-2021-T2,2020,2,20202,16,1,0.0,,0.0,
pjxyqxbl975,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqxbl980,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqxbl982,2020-2021-T2,2020,2,20202,10,1,0.0,,0.0,
pjxyqxbl984,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqxbl985,2020-2021-T2,2020,2,20202,6,1,0.0,,0.0,
pjxyqxbl988,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqxbl990,2020-2021-T2,2020,2,20202,22,1,0.0,,0.0,
pjxyqxbl992,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqxbl996,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjwrqxbj911,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjwrqxbj916,2021-2022-T2,2021,2,20212,4,1,0.0,,0.0,
pjwrqxbj949,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjwrqxbj951,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjwrqxbj985,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjwrqxbj993,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjwtqxbj922,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjwtqxbj925,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjwtqxbj935,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjwtqxbj954,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjwtqxbj965,2021-2022-T2,2021,2,20212,2,0,29.0,5.0,0.0,
pjwtqxbj974,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjwtqxbj998,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxpqxbj915,2021-2022-T2,2021,2,20212,2,0,2.0,1.0,0.0,
pjxpqxbj925,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxpqxbj932,2021-2022-T2,2021,2,20212,8,1,0.0,,0.0,
pjxpqxbj937,2021-2022-T2,2021,2,20212,2,0,11.0,5.0,0.0,
pjxpqxbj941,2021-2022-T2,2021,2,20212,4,1,0.0,,0.0,
pjxpqxbj944,2021-2022-T2,2021,2,20212,2,0,66.0,5.0,0.0,
pjxpqxbj962,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxpqxbj963,2021-2022-T2,2021,2,20212,4,1,0.0,,0.0,
pjxpqxbj981,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxqqxbj949,2021-2022-T2,2021,2,20212,4,1,294.0,7.0,0.0,
pjxqqxbj951,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
