XH,TERM_ID,NEXT_TERM_ID,LABEL,LABEL_REASON
pjxyqwbk834,2021-2022-1,2021-2022-2,0,next_term_normal
pjxuqwbj674,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbj679,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqxbk522,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxsqxbj939,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqwbk505,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbj609,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbj636,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqxbk895,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqwbk632,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqxbj647,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbj223,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbk596,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbj608,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqwbj993,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxwxxbj963,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqwbj834,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqxbk097,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqwbj455,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqwbj665,2021-2022-1,2021-2022-2,0,next_term_normal
pjxsqxbj899,2021-2022-1,2021-2022-2,0,next_term_normal
pjxuqwbj477,2021-2022-1,2021-2022-2,0,next_term_normal
pjxpqxbj925,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxsqxbj954,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqwbk928,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqwbj785,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbj433,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqwbj283,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqwbk755,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbl759,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqxbk159,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbk939,2021-2022-1,2021-2022-2,0,next_term_normal
pjxuqwbj638,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxrqxbj978,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqwbj307,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqxbk316,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxxzxkj981,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqxbk298,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxuqwbj593,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqwbk542,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqxbk519,2021-2022-1,2021-2022-2,0,next_term_normal
pjxxztbj994,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqxbj635,2021-2022-1,2021-2022-2,0,next_term_normal
pjxpqxbj971,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbk232,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjwtqxbj931,2021-2022-1,2021-2022-2,0,next_term_normal
pjxrqxbj983,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbj935,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqxbl921,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqwbj944,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqwbj924,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbl766,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqwbk971,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbl969,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqwbk604,2021-2022-1,2021-2022-2,0,next_term_normal
pjxuqwbj516,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqxbk700,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqwbj487,2021-2022-1,2021-2022-2,0,next_term_normal
pjxuqwbj881,2021-2022-1,2021-2022-2,0,next_term_normal
pjxqqxbj997,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbk846,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxwxxbj981,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxuqwbj837,2021-2022-1,2021-2022-2,0,next_term_normal
pjxuqwbj615,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqwbk845,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqwbj453,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbl943,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqxbk759,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbj848,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqwbj658,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqxbj633,2021-2022-1,2021-2022-2,0,next_term_normal
pjxsqxbj752,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbj105,2021-2022-1,2021-2022-2,0,next_term_normal
pjxuqwbj781,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqxbj921,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqwbj808,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqwbj488,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqxbj155,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbj464,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbk228,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxuqwbj610,2021-2022-1,2021-2022-2,0,next_term_normal
pjxxxxbj937,2021-2022-1,2021-2022-2,0,next_term_normal
pjxuqwbj993,2021-2022-1,2021-2022-2,0,next_term_normal
pjxuzxbj987,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqxbj645,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjwrqxbj967,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbl673,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbk609,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqxbj857,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqxbj972,2021-2022-1,2021-2022-2,0,next_term_normal
pjxwxxbj964,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqwbk521,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxwxxbj940,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxuqwbj952,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjwrqxbj890,2021-2022-1,2021-2022-2,0,next_term_normal
pjxsqxbj995,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqwbj775,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqwbj043,2021-2022-1,2021-2022-2,0,next_term_normal
pjwrqxbj956,2021-2022-1,2021-2022-2,0,next_term_normal
pjxuqwbj515,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqwbj625,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqwbj082,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqxbj469,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqxbk039,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqwbk949,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqxbl895,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqxbk246,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqwbj902,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbk667,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqwbk592,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxpqxbj967,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbk825,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqwbk893,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqxbl952,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbl966,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbj465,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqxbl905,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqxbl816,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqxbj038,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbj327,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqxbj525,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqwbj885,2021-2022-1,2021-2022-2,0,next_term_normal
pjxpqxbj930,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxuqwbj927,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqwbk713,2021-2022-1,2021-2022-2,0,next_term_normal
pjxuqwbj491,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbj731,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjwrqxbj951,2021-2022-1,2021-2022-2,0,next_term_normal
pjwrqxbj945,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqxbj082,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqwbj844,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbk036,2021-2022-1,2021-2022-2,0,next_term_normal
pjxrqxbj939,2021-2022-1,2021-2022-2,0,next_term_normal
pjxwxxbj913,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqxbk643,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqwbk749,2021-2022-1,2021-2022-2,0,next_term_normal
pjxpqxbj941,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqwbj809,2021-2022-1,2021-2022-2,0,next_term_normal
pjxuqwbj739,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbj840,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqwbj888,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqwbj961,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqwbj153,2021-2022-1,2021-2022-2,0,next_term_normal
pjxsqxbj892,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbl904,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqwbj285,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqwbj979,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqwbk615,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqwbk608,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbk224,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbj932,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbj332,2021-2022-1,2021-2022-2,0,next_term_normal
pjxwzxbj993,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqxbj242,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqxbk573,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqwbj155,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbj846,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbk995,2021-2022-1,2021-2022-2,0,next_term_normal
pjxwxxbj983,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqxbk147,2021-2022-1,2021-2022-2,0,next_term_normal
pjxuqwbj474,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqwbk942,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqwbk646,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbk684,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbj325,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqxbk679,2021-2022-1,2021-2022-2,0,next_term_normal
pjxuqwbj930,2021-2022-1,2021-2022-2,0,next_term_normal
pjxpqxbj911,2021-2022-1,2021-2022-2,0,next_term_normal
pjxuqwbj666,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqwbj617,2021-2022-1,2021-2022-2,0,next_term_normal
pjxtztbj985,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqxbk182,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbj687,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbj345,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqxbj084,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqwbk896,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqxbj915,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbk166,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqwbj478,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbl982,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxuqwbj796,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqwbj098,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxsqxbj778,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbj269,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqxbk208,2021-2022-1,2021-2022-2,0,next_term_normal
pjxpqxbj937,2021-2022-1,2021-2022-2,0,next_term_normal
pjxqqxbj982,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqwbj251,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqwbk953,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqxbk534,2021-2022-1,2021-2022-2,0,next_term_normal
pjxwzxbj988,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqxbj064,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqxbk105,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqwbk923,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqwbj086,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqwbj139,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxuqwbj546,2021-2022-1,2021-2022-2,0,next_term_normal
pjxuqwbj511,2021-2022-1,2022-2023-1,0,next_term_normal
pjxyqxbj054,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqxbl999,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqxbk042,2021-2022-1,2021-2022-2,0,next_term_normal
pjxuqwbj708,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqwbj912,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbk746,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxwzxbj987,2021-2022-1,2021-2022-2,0,next_term_normal
pjxwxxbj953,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqwbj500,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqwbj459,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqwbk537,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqwbj744,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbj985,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbk908,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxpqxbj932,2021-2022-1,2021-2022-2,0,next_term_normal
pjxuqwbj564,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbj506,2021-2022-1,2021-2022-2,0,next_term_normal
pjxpqxbj992,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbl810,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqwbj428,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbj955,2021-2022-1,2021-2022-2,0,next_term_normal
pjxuqwbj738,2021-2022-1,2021-2022-2,0,next_term_normal
pjxsqxbj985,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbl807,2021-2022-1,2021-2022-2,0,next_term_normal
pjxsqxbj904,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqwbj154,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbk665,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqwbk781,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbk910,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbk683,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqwbj197,2021-2022-1,2021-2022-2,0,next_term_normal
pjxwzxkj985,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbj979,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjwtqxbj918,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqwbj758,2021-2022-1,2021-2022-2,0,next_term_normal
pjxtztbj990,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbj094,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqxbj182,2021-2022-1,2021-2022-2,0,next_term_normal
pjwrzxbj996,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqxbk317,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbj989,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqxbj961,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqwbk885,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqxbk382,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbk592,2021-2022-1,2021-2022-2,0,next_term_normal
pjxwxxbj899,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjwtqxbj922,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbj361,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbj728,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxuqwbj479,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbk562,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqwbj232,2021-2022-1,2021-2022-2,0,next_term_normal
pjxuqwbj871,2021-2022-1,2021-2022-2,0,next_term_normal
pjxsqxbj808,2021-2022-1,2021-2022-2,0,next_term_normal
pjxuqwbj953,2021-2022-1,2021-2022-2,0,next_term_normal
pjxtzxfj981,2021-2022-1,2021-2022-2,0,next_term_normal
pjxuqwbj483,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxuqwbj699,2021-2022-1,2021-2022-2,0,next_term_normal
pjxtzxfj986,2021-2022-1,2021-2022-2,0,next_term_normal
pjxtzxfj978,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbk505,2021-2022-1,2021-2022-2,0,next_term_normal
pjxsqxbj912,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbk549,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbl710,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqxbj953,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqxbj584,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxxxxbj981,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbk571,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbk066,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbk023,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbk290,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbj152,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbk065,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqwbk644,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbj058,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqwbk812,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqwbj917,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqwbk562,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbj749,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqxbj777,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqwbj035,2021-2022-1,2021-2022-2,0,next_term_normal
pjxuqwbj873,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbk642,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqwbk754,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqwbj695,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxrqxbj992,2021-2022-1,2021-2022-2,0,next_term_normal
pjxsqxbj787,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxuqwbj715,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbj910,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbl874,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqwbj125,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbj933,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbk295,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqxbj829,2021-2022-1,2021-2022-2,0,next_term_normal
pjxsqxbj940,2021-2022-1,2021-2022-2,0,next_term_normal
pjwrqxbj919,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqxbj485,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqxbj103,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbk535,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxvzxbj989,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqxbj659,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqxbk448,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbj355,2021-2022-1,2021-2022-2,0,next_term_normal
pjxqzxbj985,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqwbj380,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqxbk778,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbj484,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbk063,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqwbk720,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqwbk538,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbj051,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxsqxbj980,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqwbj461,2021-2022-1,2021-2022-2,0,next_term_normal
pjxuqwbj692,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqxbl953,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqwbj485,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxsqxbj809,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqwbj508,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqxbl970,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqwbk664,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqwbk956,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqwbj527,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbl945,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbk338,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjwtqxbj930,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxxxxbj987,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbk868,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqwbk585,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqwbj947,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqwbj651,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbl878,2021-2022-1,2021-2022-2,0,next_term_normal
pjxuqwbj890,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqxbj347,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqxbj927,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbk958,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbk742,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqwbj741,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbk239,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxwxxbj949,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqxbj521,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqwbj659,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqxbk160,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbj533,2021-2022-1,2021-2022-2,0,next_term_normal
pjxsqxbj934,2021-2022-1,2021-2022-2,0,next_term_normal
pjxqqxbj991,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbl946,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqwbj445,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqwbj532,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbl893,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqwbj613,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqxbk943,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqxbj703,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxuqwbj512,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbj682,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqxbk792,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxvzrfj975,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbj121,2021-2022-1,2021-2022-2,0,next_term_normal
pjxrqxbj990,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqwbj727,2021-2022-1,2021-2022-2,0,next_term_normal
pjwrqxbj948,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxuqwbj659,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbj753,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxsqxbj873,2021-2022-1,2021-2022-2,0,next_term_normal
pjxxzxkj997,2021-2022-1,2021-2022-2,0,next_term_normal
pjxpqxbj934,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjwtqxbj935,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqxbj864,2021-2022-1,2021-2022-2,0,next_term_normal
pjxuqwbj527,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqwbj998,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjvyzvfj977,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbj476,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxuqwbj894,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbj798,2021-2022-1,2021-2022-2,0,next_term_normal
pjxrqxbj947,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
