XH,TERM_ID,NEXT_TERM_ID,LABEL,LABEL_SUBTYPE,LABEL_REASON
pjxyqwbk505,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxyqxbj609,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxyqxbj636,2021-2022-1,2021-2022-2,1,single_fail,next_term_single_fail
pjxyqxbk895,2021-2022-1,2021-2022-2,1,single_fail,next_term_single_fail
pjxyqwbk632,2021-2022-1,2021-2022-2,1,single_fail,next_term_single_fail
pjxyqxbj647,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxyqxbj223,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxyqxbk596,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxyqxbj608,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxyqwbj993,2021-2022-1,2021-2022-2,1,single_fail,next_term_single_fail
pjxwxxbj963,2021-2022-1,2021-2022-2,1,single_fail,next_term_single_fail
pjxyqwbj834,2021-2022-1,2021-2022-2,1,single_fail,next_term_single_fail
pjxyqxbk097,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxyqwbj455,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxyqwbj665,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxsqxbj899,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxuqwbj477,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxpqxbj925,2021-2022-1,2021-2022-2,1,single_fail,next_term_single_fail
pjxsqxbj954,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxyqwbk928,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxyqwbj785,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxyqxbj433,2021-2022-1,2021-2022-2,1,single_fail,next_term_single_fail
pjxyqwbj283,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxyqwbk755,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxyqxbl759,2021-2022-1,2021-2022-2,1,single_fail,next_term_single_fail
pjxyqxbk159,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxyqxbk939,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxuqwbj638,2021-2022-1,2021-2022-2,1,single_fail,next_term_single_fail
pjxrqxbj978,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxyqwbj307,2021-2022-1,2021-2022-2,1,single_fail,next_term_single_fail
pjxyqxbk316,2021-2022-1,2021-2022-2,1,single_fail,next_term_single_fail
pjxxzxkj981,2021-2022-1,2021-2022-2,1,single_fail,next_term_single_fail
pjxyqxbk298,2021-2022-1,2021-2022-2,1,single_fail,next_term_single_fail
pjxuqwbj593,2021-2022-1,2021-2022-2,1,single_fail,next_term_single_fail
pjxyqwbk542,2021-2022-1,2021-2022-2,1,single_fail,next_term_single_fail
pjxyqxbk519,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxxztbj994,2021-2022-1,2021-2022-2,1,single_fail,next_term_single_fail
pjxyqxbj635,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxpqxbj971,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxyqxbk232,2021-2022-1,2021-2022-2,1,single_fail,next_term_single_fail
pjwtqxbj931,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxrqxbj983,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxyqxbj935,2021-2022-1,2021-2022-2,1,single_fail,next_term_single_fail
pjxyqxbl921,2021-2022-1,2021-2022-2,1,single_fail,next_term_single_fail
pjxyqwbj944,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxyqwbj924,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxyqxbl766,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxyqwbk971,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxyqxbl969,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxyqwbk604,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxuqwbj516,2021-2022-1,2021-2022-2,1,single_fail,next_term_single_fail
pjxyqxbk700,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxyqwbj487,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxuqwbj881,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxqqxbj997,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxyqxbk846,2021-2022-1,2021-2022-2,1,single_fail,next_term_single_fail
pjxwxxbj981,2021-2022-1,2021-2022-2,1,single_fail,next_term_single_fail
pjxuqwbj837,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxuqwbj615,2021-2022-1,2021-2022-2,1,single_fail,next_term_single_fail
pjxyqwbk845,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxyqwbj453,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxyqxbl943,2021-2022-1,2021-2022-2,1,single_fail,next_term_single_fail
pjxyqxbk759,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxyqxbj848,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxyqwbj658,2021-2022-1,2021-2022-2,1,single_fail,next_term_single_fail
pjxyqxbj633,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxsqxbj752,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxyqxbj105,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxuqwbj781,2021-2022-1,2021-2022-2,1,single_fail,next_term_single_fail
pjxyqxbj921,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxyqwbj808,2021-2022-1,2021-2022-2,1,single_fail,next_term_single_fail
pjxyqwbj488,2021-2022-1,2021-2022-2,1,single_fail,next_term_single_fail
pjxyqxbj155,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxyqxbj464,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxyqxbk228,2021-2022-1,2021-2022-2,1,single_fail,next_term_single_fail
pjxuqwbj610,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxxxxbj937,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxuqwbj993,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxuzxbj987,2021-2022-1,2021-2022-2,1,single_fail,next_term_single_fail
pjxyqxbj645,2021-2022-1,2021-2022-2,1,single_fail,next_term_single_fail
pjwrqxbj967,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxyqxbl673,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxyqxbk609,2021-2022-1,2021-2022-2,1,single_fail,next_term_single_fail
pjxyqxbj857,2021-2022-1,2021-2022-2,1,single_fail,next_term_single_fail
pjxyqxbj972,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxwxxbj964,2021-2022-1,2021-2022-2,1,single_fail,next_term_single_fail
pjxyqwbk521,2021-2022-1,2021-2022-2,1,single_fail,next_term_single_fail
pjxwxxbj940,2021-2022-1,2021-2022-2,1,single_fail,next_term_single_fail
pjxuqwbj952,2021-2022-1,2021-2022-2,1,single_fail,next_term_single_fail
pjwrqxbj890,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxsqxbj995,2021-2022-1,2021-2022-2,1,single_fail,next_term_single_fail
pjxyqwbj775,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxyqwbj043,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjwrqxbj956,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxuqwbj515,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxyqwbj625,2021-2022-1,2021-2022-2,1,single_fail,next_term_single_fail
pjxyqwbj082,2021-2022-1,2021-2022-2,1,single_fail,next_term_single_fail
pjxyqxbj469,2021-2022-1,2021-2022-2,1,single_fail,next_term_single_fail
pjxyqxbk039,2021-2022-1,2021-2022-2,1,single_fail,next_term_single_fail
pjxyqwbk949,2021-2022-1,2021-2022-2,1,single_fail,next_term_single_fail
pjxyqxbl895,2021-2022-1,2021-2022-2,1,single_fail,next_term_single_fail
pjxyqxbk246,2021-2022-1,2021-2022-2,1,single_fail,next_term_single_fail
pjxyqwbj902,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxyqxbk667,2021-2022-1,2021-2022-2,1,overall_low,next_term_overall_low
pjxyqwbk592,2021-2022-1,2021-2022-2,1,single_fail,next_term_single_fail
pjxpqxbj967,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxyqxbk825,2021-2022-1,2021-2022-2,1,single_fail,next_term_single_fail
pjxyqwbk893,2021-2022-1,2021-2022-2,1,single_fail,next_term_single_fail
pjxyqxbl952,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxyqxbl966,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxyqxbj465,2021-2022-1,2021-2022-2,1,single_fail,next_term_single_fail
pjxyqxbl905,2021-2022-1,2021-2022-2,1,single_fail,next_term_single_fail
pjxyqxbl816,2021-2022-1,2021-2022-2,1,single_fail,next_term_single_fail
pjxyqxbj038,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxyqxbj327,2021-2022-1,2021-2022-2,1,single_fail,next_term_single_fail
pjxyqxbj525,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxyqwbj885,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxpqxbj930,2021-2022-1,2021-2022-2,1,overall_low,next_term_overall_low
pjxuqwbj927,2021-2022-1,2021-2022-2,1,single_fail,next_term_single_fail
pjxyqwbk713,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxuqwbj491,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxyqxbj731,2021-2022-1,2021-2022-2,1,single_fail,next_term_single_fail
pjwrqxbj951,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjwrqxbj945,2021-2022-1,2021-2022-2,1,single_fail,next_term_single_fail
pjxyqxbj082,2021-2022-1,2021-2022-2,1,single_fail,next_term_single_fail
pjxyqwbj844,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxyqxbk036,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxrqxbj939,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxwxxbj913,2021-2022-1,2021-2022-2,1,single_fail,next_term_single_fail
pjxyqxbk643,2021-2022-1,2021-2022-2,1,single_fail,next_term_single_fail
pjxyqwbk749,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxpqxbj941,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxyqwbj809,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxuqwbj739,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxyqxbj840,2021-2022-1,2021-2022-2,1,overall_low,next_term_overall_low
pjxyqwbj888,2021-2022-1,2021-2022-2,1,single_fail,next_term_single_fail
pjxyqwbj961,2021-2022-1,2021-2022-2,1,single_fail,next_term_single_fail
pjxyqwbj153,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxsqxbj892,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxyqxbl904,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxyqwbj285,2021-2022-1,2021-2022-2,1,single_fail,next_term_single_fail
pjxyqwbj979,2021-2022-1,2021-2022-2,1,single_fail,next_term_single_fail
pjxyqwbk615,2021-2022-1,2021-2022-2,1,single_fail,next_term_single_fail
pjxyqwbk608,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxyqxbk224,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxyqxbj932,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxyqxbj332,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxwzxbj993,2021-2022-1,2021-2022-2,1,overall_low,next_term_overall_low
pjxyqxbj242,2021-2022-1,2021-2022-2,1,single_fail,next_term_single_fail
pjxyqxbk573,2021-2022-1,2021-2022-2,1,single_fail,next_term_single_fail
pjxyqwbj155,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxyqxbj846,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxyqxbk995,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxwxxbj983,2021-2022-1,2021-2022-2,1,single_fail,next_term_single_fail
pjxyqxbk147,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxuqwbj474,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxyqwbk942,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxyqwbk646,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxyqxbk684,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxyqxbj325,2021-2022-1,2021-2022-2,1,single_fail,next_term_single_fail
pjxyqxbk679,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxuqwbj930,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxpqxbj911,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxuqwbj666,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxyqwbj617,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxtztbj985,2021-2022-1,2021-2022-2,1,single_fail,next_term_single_fail
pjxyqxbk182,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxyqxbj687,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxyqxbj345,2021-2022-1,2021-2022-2,1,single_fail,next_term_single_fail
pjxyqxbj084,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxyqwbk896,2021-2022-1,2021-2022-2,1,single_fail,next_term_single_fail
pjxyqxbj915,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxyqxbk166,2021-2022-1,2021-2022-2,1,single_fail,next_term_single_fail
pjxyqwbj478,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxyqxbl982,2021-2022-1,2021-2022-2,1,overall_low,next_term_overall_low
pjxuqwbj796,2021-2022-1,2021-2022-2,1,single_fail,next_term_single_fail
pjxyqwbj098,2021-2022-1,2021-2022-2,1,single_fail,next_term_single_fail
pjxsqxbj778,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxyqxbj269,2021-2022-1,2021-2022-2,1,single_fail,next_term_single_fail
pjxyqxbk208,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxpqxbj937,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxqqxbj982,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxyqwbj251,2021-2022-1,2021-2022-2,1,single_fail,next_term_single_fail
pjxyqwbk953,2021-2022-1,2021-2022-2,1,single_fail,next_term_single_fail
pjxyqxbk534,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxwzxbj988,2021-2022-1,2021-2022-2,1,single_fail,next_term_single_fail
pjxyqxbj064,2021-2022-1,2021-2022-2,1,single_fail,next_term_single_fail
pjxyqxbk105,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxyqwbk923,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxyqwbj086,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxyqwbj139,2021-2022-1,2021-2022-2,1,single_fail,next_term_single_fail
pjxuqwbj546,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxuqwbj511,2021-2022-1,2022-2023-1,0,normal,next_term_normal
pjxyqxbj054,2021-2022-1,2021-2022-2,1,single_fail,next_term_single_fail
pjxyqxbl999,2021-2022-1,2021-2022-2,1,single_fail,next_term_single_fail
pjxyqxbk042,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxuqwbj708,2021-2022-1,2021-2022-2,1,single_fail,next_term_single_fail
pjxyqwbj912,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxyqxbk746,2021-2022-1,2021-2022-2,1,single_fail,next_term_single_fail
pjxwzxbj987,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxwxxbj953,2021-2022-1,2021-2022-2,1,single_fail,next_term_single_fail
pjxyqwbj500,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxyqwbj459,2021-2022-1,2021-2022-2,1,single_fail,next_term_single_fail
pjxyqwbk537,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxyqwbj744,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxyqxbj985,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxyqxbk908,2021-2022-1,2021-2022-2,1,single_fail,next_term_single_fail
pjxpqxbj932,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxuqwbj564,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxyqxbj506,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxpqxbj992,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxyqxbl810,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxyqwbj428,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxyqxbj955,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxuqwbj738,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxsqxbj985,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxyqxbl807,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxsqxbj904,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxyqwbj154,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxyqxbk665,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxyqwbk781,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxyqxbk910,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxyqxbk683,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxyqwbj197,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxwzxkj985,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxyqxbj979,2021-2022-1,2021-2022-2,1,single_fail,next_term_single_fail
pjwtqxbj918,2021-2022-1,2021-2022-2,1,single_fail,next_term_single_fail
pjxyqwbj758,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxtztbj990,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxyqxbj094,2021-2022-1,2021-2022-2,1,single_fail,next_term_single_fail
pjxyqxbj182,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjwrzxbj996,2021-2022-1,2021-2022-2,1,single_fail,next_term_single_fail
pjxyqxbk317,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxyqxbj989,2021-2022-1,2021-2022-2,1,single_fail,next_term_single_fail
pjxyqxbj961,2021-2022-1,2021-2022-2,1,single_fail,next_term_single_fail
pjxyqwbk885,2021-2022-1,2021-2022-2,1,single_fail,next_term_single_fail
pjxyqxbk382,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxyqxbk592,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxwxxbj899,2021-2022-1,2021-2022-2,1,single_fail,next_term_single_fail
pjwtqxbj922,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxyqxbj361,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxyqxbj728,2021-2022-1,2021-2022-2,1,single_fail,next_term_single_fail
pjxuqwbj479,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxyqxbk562,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxyqwbj232,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxuqwbj871,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxsqxbj808,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxuqwbj953,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxtzxfj981,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxuqwbj483,2021-2022-1,2021-2022-2,1,single_fail,next_term_single_fail
pjxuqwbj699,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxtzxfj986,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxtzxfj978,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxyqxbk505,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxsqxbj912,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxyqxbk549,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxyqxbl710,2021-2022-1,2021-2022-2,1,single_fail,next_term_single_fail
pjxyqxbj953,2021-2022-1,2021-2022-2,1,single_fail,next_term_single_fail
pjxyqxbj584,2021-2022-1,2021-2022-2,1,single_fail,next_term_single_fail
pjxxxxbj981,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxyqxbk571,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxyqxbk066,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxyqxbk023,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxyqxbk290,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxyqxbj152,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxyqxbk065,2021-2022-1,2021-2022-2,1,single_fail,next_term_single_fail
pjxyqwbk644,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxyqxbj058,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxyqwbk812,2021-2022-1,2021-2022-2,1,single_fail,next_term_single_fail
pjxyqwbj917,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxyqwbk562,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxyqxbj749,2021-2022-1,2021-2022-2,1,single_fail,next_term_single_fail
pjxyqxbj777,2021-2022-1,2021-2022-2,1,single_fail,next_term_single_fail
pjxyqwbj035,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxuqwbj873,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxyqxbk642,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxyqwbk754,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxyqwbj695,2021-2022-1,2021-2022-2,1,single_fail,next_term_single_fail
pjxrqxbj992,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxsqxbj787,2021-2022-1,2021-2022-2,1,single_fail,next_term_single_fail
pjxuqwbj715,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxyqxbj910,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxyqxbl874,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxyqwbj125,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxyqxbj933,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxyqxbk295,2021-2022-1,2021-2022-2,1,single_fail,next_term_single_fail
pjxyqxbj829,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxsqxbj940,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjwrqxbj919,2021-2022-1,2021-2022-2,1,single_fail,next_term_single_fail
pjxyqxbj485,2021-2022-1,2021-2022-2,1,single_fail,next_term_single_fail
pjxyqxbj103,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxyqxbk535,2021-2022-1,2021-2022-2,1,single_fail,next_term_single_fail
pjxvzxbj989,2021-2022-1,2021-2022-2,1,single_fail,next_term_single_fail
pjxyqxbj659,2021-2022-1,2021-2022-2,1,single_fail,next_term_single_fail
pjxyqxbk448,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxyqxbj355,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxqzxbj985,2021-2022-1,2021-2022-2,1,single_fail,next_term_single_fail
pjxyqwbj380,2021-2022-1,2021-2022-2,1,overall_low,next_term_overall_low
pjxyqxbk778,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxyqxbj484,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxyqxbk063,2021-2022-1,2021-2022-2,1,single_fail,next_term_single_fail
pjxyqwbk720,2021-2022-1,2021-2022-2,1,single_fail,next_term_single_fail
pjxyqwbk538,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxyqxbj051,2021-2022-1,2021-2022-2,1,single_fail,next_term_single_fail
pjxsqxbj980,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxyqwbj461,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxuqwbj692,2021-2022-1,2021-2022-2,1,single_fail,next_term_single_fail
pjxyqxbl953,2021-2022-1,2021-2022-2,1,single_fail,next_term_single_fail
pjxyqwbj485,2021-2022-1,2021-2022-2,1,single_fail,next_term_single_fail
pjxsqxbj809,2021-2022-1,2021-2022-2,1,single_fail,next_term_single_fail
pjxyqwbj508,2021-2022-1,2021-2022-2,1,single_fail,next_term_single_fail
pjxyqxbl970,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxyqwbk664,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxyqwbk956,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxyqwbj527,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxyqxbl945,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxyqxbk338,2021-2022-1,2021-2022-2,1,single_fail,next_term_single_fail
pjwtqxbj930,2021-2022-1,2021-2022-2,1,single_fail,next_term_single_fail
pjxxxxbj987,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxyqxbk868,2021-2022-1,2021-2022-2,1,single_fail,next_term_single_fail
pjxyqwbk585,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxyqwbj947,2021-2022-1,2021-2022-2,1,single_fail,next_term_single_fail
pjxyqwbj651,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxyqxbl878,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxuqwbj890,2021-2022-1,2021-2022-2,1,overall_low,next_term_overall_low
pjxyqxbj347,2021-2022-1,2021-2022-2,1,single_fail,next_term_single_fail
pjxyqxbj927,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxyqxbk958,2021-2022-1,2021-2022-2,0,normal,next_term_normal
pjxyqxbk742,2021-2022-1,2021-2022-2,1,single_fail,next_term_single_fail
